SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,36 Fruithill Dr,Chillicothe,OH,45601,224900,3,2.0,Scioto,2000,24829,1956,2,112,,Active,,,http://www.redfin.com/OH/CHILLICOTHE/36-FRUITHILL-DR-45601/home/76033790,CBRMLS,219027350,N,Y,39.343358,-83.017963
MLS Listing,,Single Family Residential,152 W 5th St,Chillicothe,OH,45601,164900,4,2.0,Scioto,2152,11761,1903,3,77,,Active,,,http://www.redfin.com/OH/Chillicothe/152-W-5th-St-45601/home/76015467,CBRMLS,219027200,N,Y,39.329622,-82.9859601
MLS Listing,,Single Family Residential,1824 Lunbeck Rd,Chillicothe,OH,45601,189900,3,2.0,Scioto,1490,108900,1966,7,127,,Active,,,http://www.redfin.com/OH/Chillicothe/1824-Lunbeck-Rd-45601/home/76020984,CBRMLS,219026787,N,Y,39.2902789,-82.9550034
MLS Listing,,Single Family Residential,89 Goodale Dr,Chillicothe,OH,45601,164900,3,2.0,Union,1452,18730,1955,7,114,,Active,,,http://www.redfin.com/OH/Chillicothe/89-Goodale-Dr-45601/home/76030365,CBRMLS,219026748,N,Y,39.3621992,-83.0702541
MLS Listing,,Mobile/Manufactured Home,338 Yoctangee Pkwy,Chillicothe,OH,45601,102500,3,2.0,Scioto,960,9583,2008,7,107,,Active,,,http://www.redfin.com/OH/Chillicothe/338-Yoctangee-Pkwy-45601/home/76025507,CBRMLS,219026708,N,Y,39.3403737,-82.9890252
MLS Listing,,Single Family Residential,221 Weaver Rd,Chillicothe,OH,45601,28000,3,1.0,Harrison,1280,78408,1963,7,22,,Active,,,http://www.redfin.com/OH/Chillicothe/221-Weaver-Rd-45601/home/76016997,CBRMLS,219026622,N,Y,39.330824,-82.81104
MLS Listing,,Single Family Residential,3515 Lick Run Rd,Chillicothe,OH,45601,49900,3,1.0,Springfield,1188,220849,1900,8,42,,Active,,,http://www.redfin.com/OH/Chillicothe/3515-Lick-Run-Rd-45601/home/76019080,CBRMLS,219026441,N,Y,39.353955,-82.9029426
MLS Listing,,Single Family Residential,3 Ridge Dr,Chillicothe,OH,45601,249000,4,3.0,Scioto,2917,28314,1950,9,85,,Active,,,http://www.redfin.com/OH/Chillicothe/3-Ridge-Dr-45601/home/76011578,CBRMLS,219026284,N,Y,39.3468771,-83.0221782
MLS Listing,,Single Family Residential,142 W 6th St,Chillicothe,OH,45601,59900,3,1.0,Scioto,1456,3920,1920,18,41,,Active,,,http://www.redfin.com/OH/Chillicothe/142-W-6th-St-45601/home/76036096,CBRMLS,219024785,N,Y,39.3284244,-82.9854983
MLS Listing,,Single Family Residential,1303 Sandy Rd,Chillicothe,OH,45601,159900,3,2.0,Franklin,1755,262231,2004,18,91,,Active,,,http://www.redfin.com/OH/Chillicothe/1303-Sandy-Rd-45601/home/76025164,CBRMLS,219024773,N,Y,39.196035,-82.889918
MLS Listing,,Single Family Residential,508 Moss Hollow Rd,Chillicothe,OH,45601,139900,3,1.0,Scioto,1324,16117,1953,21,106,,Active,,,http://www.redfin.com/OH/Chillicothe/508-Moss-Hollow-Rd-45601/home/76025476,CBRMLS,219024452,N,Y,39.256469,-82.961561
MLS Listing,,Single Family Residential,758 Delano Ave,Chillicothe,OH,45601,94999,3,1.0,Scioto,1440,4791,1952,25,66,,Active,,,http://www.redfin.com/OH/Chillicothe/758-Delano-Ave-45601/home/76015127,CBRMLS,219023981,N,Y,39.3485216,-82.9984294
MLS Listing,,Single Family Residential,247 Belleview Ave,Chillicothe,OH,45601,395000,4,2.5,Scioto,4320,142876,1802,28,91,,Active,,,http://www.redfin.com/OH/Chillicothe/247-Belleview-Ave-45601/home/76036060,CBRMLS,219023689,N,Y,39.3275399,-82.9877733
